age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_shopping_activity,online_activity_share,store_activity_share,income_group
37,90955.0,5.9,5,4.6,1,4,44,4,91299.0,145494.0,6,4,4,9,2,1,6,2,1,1,6,Male,Tier 1,Store,48,0.9166666666666666,0.08333333333333333,Lower-Middle
23,199020.0,9.8,2,3.8,9,1,12,18,146715.0,83286.0,8,3,3,9,8,9,1,1,2,7,10,Other,Tier 2,Store,30,0.4,0.6,High
23,162748.0,4.3,5,2.5,6,10,3,12,85641.0,75024.0,6,7,1,7,7,5,10,2,2,3,6,Other,Tier 3,Store,15,0.2,0.8,Upper-Middle
76,109791.0,5.9,14,4.2,3,5,23,12,145518.0,142287.0,1,6,5,9,9,5,8,4,7,5,2,Male,Tier 2,Store,35,0.6571428571428571,0.34285714285714286,Lower-Middle
67,177586.0,8.8,2,2.2,8,10,47,3,13445.0,105607.0,9,8,6,2,1,6,3,9,3,7,10,Male,Tier 2,Store,50,0.94,0.06,Upper-Middle
35,123718.0,7.1,13,1.4,2,3,26,10,80276.0,51000.0,8,1,4,2,10,1,3,8,9,2,4,Female,Tier 1,Store,36,0.7222222222222222,0.2777777777777778,Lower-Middle
21,37650.0,6.1,12,3.6,3,3,35,5,90094.0,107279.0,8,9,3,3,4,2,5,9,6,4,1,Male,Tier 1,Store,40,0.875,0.125,Low
34,103290.0,7.9,5,4.4,7,4,42,8,16446.0,60818.0,8,7,2,10,4,5,4,1,3,10,9,Other,Tier 3,Store,50,0.84,0.16,Lower-Middle
74,92701.0,4.4,13,2.5,1,9,35,19,47592.0,8783.0,10,7,6,8,2,1,9,6,7,3,4,Male,Tier 2,Hybrid,54,0.6481481481481481,0.35185185185185186,Lower-Middle
31,25683.0,9.5,9,4.6,9,6,1,6,27233.0,89102.0,7,0,7,5,2,7,9,8,6,10,4,Male,Tier 2,Store,7,0.14285714285714285,0.8571428571428571,Low
31,244164.0,7.3,7,0.6,10,10,31,11,143184.0,75405.0,10,9,2,1,10,3,2,10,5,9,1,Other,Tier 3,Store,42,0.7380952380952381,0.2619047619047619,High
30,205891.0,2.7,7,2.4,9,8,16,9,10610.0,60786.0,1,9,6,1,7,9,5,4,8,2,9,Male,Tier 2,Store,25,0.64,0.36,High
24,95978.0,4.8,1,1.4,3,5,11,2,112149.0,104928.0,7,5,1,7,10,7,1,6,4,4,4,Other,Tier 2,Store,13,0.8461538461538461,0.15384615384615385,Lower-Middle
61,19860.0,1.7,9,1.4,4,6,11,6,131917.0,121210.0,3,8,2,6,7,8,10,2,2,3,9,Male,Tier 3,Store,17,0.6470588235294118,0.35294117647058826,Low
72,149801.0,7.6,6,2.5,2,3,20,9,125870.0,103836.0,4,9,3,6,3,4,1,9,7,3,4,Other,Tier 2,Store,29,0.6896551724137931,0.3103448275862069,Upper-Middle
32,46351.0,7.1,7,4.7,10,7,7,0,61553.0,26064.0,6,8,1,10,10,9,4,5,7,4,10,Male,Tier 1,Online,7,1.0,0.0,Low
36,77744.0,5.1,13,4.2,1,9,21,11,10562.0,6504.0,5,0,7,5,4,5,9,4,6,4,5,Female,Tier 1,Online,32,0.65625,0.34375,Lower-Middle
60,170418.0,8.4,12,4.3,8,9,9,0,44269.0,17867.0,3,3,6,2,3,1,2,6,6,3,10,Female,Tier 2,Online,9,1.0,0.0,Upper-Middle
64,135198.0,5.8,2,3.1,9,7,19,12,52793.0,34505.0,6,6,5,9,4,6,4,9,3,3,1,Other,Tier 2,Store,31,0.6129032258064516,0.3870967741935484,Upper-Middle
61,89155.0,10.7,1,2.1,9,3,27,6,76775.0,95111.0,6,3,1,4,2,1,9,2,4,8,7,Female,Tier 3,Store,33,0.8181818181818182,0.18181818181818182,Lower-Middle
52,136449.0,3.6,11,2.9,10,5,24,17,60942.0,144138.0,10,7,3,2,3,6,1,10,10,5,4,Female,Tier 1,Store,41,0.5853658536585366,0.4146341463414634,Upper-Middle
34,91700.0,7.3,13,0.7,5,10,48,7,129847.0,106559.0,10,8,3,3,6,7,6,3,8,8,3,Other,Tier 3,Store,55,0.8727272727272727,0.12727272727272726,Lower-Middle
52,21955.0,5.2,4,4.5,5,9,27,5,73567.0,121180.0,3,8,2,8,8,3,9,7,9,2,4,Male,Tier 3,Store,32,0.84375,0.15625,Low
36,211714.0,4.6,12,0.2,5,9,3,14,96492.0,115343.0,9,1,6,10,8,2,4,9,7,8,6,Male,Tier 1,Store,17,0.17647058823529413,0.8235294117647058,High
37,216362.0,5.7,9,2.3,6,3,44,17,94885.0,75914.0,2,1,4,4,3,3,2,2,2,1,3,Male,Tier 3,Store,61,0.7213114754098361,0.2786885245901639,High
53,190365.0,6.7,14,2.5,4,5,25,3,113047.0,32933.0,8,6,1,3,5,1,6,6,5,9,9,Female,Tier 1,Store,28,0.8928571428571429,0.10714285714285714,Upper-Middle
52,207408.0,6.1,9,3.6,2,1,12,11,72136.0,27924.0,3,3,1,3,1,4,5,5,8,10,3,Other,Tier 1,Store,23,0.5217391304347826,0.4782608695652174,High
49,36662.0,7.4,14,3.1,2,7,18,7,135222.0,103863.0,4,7,4,10,7,8,5,3,4,3,2,Other,Tier 3,Store,25,0.72,0.28,Low
75,21408.0,7.2,11,3.2,6,2,33,4,96516.0,14428.0,5,7,6,10,2,2,7,4,6,2,5,Female,Tier 1,Online,37,0.8918918918918919,0.10810810810810811,Low
65,186475.0,8.9,3,0.0,5,10,44,1,62546.0,62883.0,5,8,4,6,1,9,3,7,4,7,9,Other,Tier 3,Store,45,0.9777777777777777,0.022222222222222223,Upper-Middle
61,17338.239999999998,3.6,1,2.3,4,10,15,17,135244.0,138572.0,1,2,2,10,7,6,9,10,5,2,1,Other,Tier 1,Store,32,0.46875,0.53125,Low
57,158268.0,2.9,2,1.7,6,6,44,3,43989.0,98707.0,4,1,7,10,5,6,1,2,2,6,6,Male,Tier 3,Store,47,0.9361702127659575,0.06382978723404255,Upper-Middle
41,215858.0,5.9,9,2.7,4,10,3,18,95266.0,58564.0,2,6,3,9,3,3,7,4,10,4,8,Male,Tier 2,Store,21,0.14285714285714285,0.8571428571428571,High
78,161444.0,4.4,9,2.3,10,6,19,7,124235.0,63921.0,8,2,7,7,10,6,7,2,7,5,6,Other,Tier 1,Store,26,0.7307692307692307,0.2692307692307692,Upper-Middle
78,32279.0,7.7,12,2.8,4,7,40,0,144085.0,7809.0,6,0,5,5,8,8,3,5,10,5,9,Other,Tier 1,Online,40,1.0,0.0,Low
34,125401.0,3.9,1,0.9,6,3,25,11,61796.0,119469.0,8,9,5,10,2,9,7,9,2,8,6,Other,Tier 3,Store,36,0.6944444444444444,0.3055555555555556,Lower-Middle
24,241801.0,4.9,9,2.6,4,8,43,5,44491.0,28321.0,3,6,5,3,1,7,4,5,1,3,8,Other,Tier 3,Hybrid,48,0.8958333333333334,0.10416666666666667,High
60,200312.0,5.3,1,4.8,9,5,37,19,145208.0,52660.0,8,9,6,10,2,9,1,3,4,2,4,Other,Tier 1,Store,56,0.6607142857142857,0.3392857142857143,High
67,107404.0,9.5,10,5.3,7,10,29,6,42301.0,98397.0,8,9,6,1,1,9,1,8,6,8,10,Other,Tier 1,Store,35,0.8285714285714286,0.17142857142857143,Lower-Middle
18,184259.0,10.2,4,4.3,6,4,5,10,116656.0,48073.0,9,4,6,9,8,10,7,7,4,9,8,Female,Tier 2,Store,15,0.3333333333333333,0.6666666666666666,Upper-Middle
52,63481.0,3.7,5,0.1,3,9,37,8,32578.0,138906.0,1,4,3,3,6,8,9,8,1,4,3,Male,Tier 2,Store,45,0.8222222222222222,0.17777777777777778,Low
49,174547.0,1.6,8,2.1,4,9,12,7,65217.0,146471.0,4,5,4,3,3,8,9,9,7,9,7,Other,Tier 1,Store,19,0.631578947368421,0.3684210526315789,Upper-Middle
53,59552.0,4.9,13,1.9,2,2,35,16,35552.0,113194.0,9,3,3,8,9,5,4,6,2,7,6,Male,Tier 2,Store,51,0.6862745098039216,0.3137254901960784,Low
30,214041.0,5.9,5,2.7,3,1,16,10,62372.0,65618.0,1,7,7,2,9,9,4,3,9,1,8,Female,Tier 1,Store,26,0.6153846153846154,0.38461538461538464,High
23,222606.0,5.9,5,4.2,1,3,26,15,148347.32000000004,14707.0,7,7,4,9,4,1,2,1,4,5,9,Other,Tier 2,Store,41,0.6341463414634146,0.36585365853658536,High
75,242741.0,5.8,4,2.4,9,10,34,8,86566.0,77289.0,4,3,7,4,6,5,9,8,6,3,1,Female,Tier 3,Store,42,0.8095238095238095,0.19047619047619047,High
31,245677.0,7.6,9,1.3,10,8,39,11,2883.0,106706.0,9,0,7,8,7,3,10,2,7,8,8,Other,Tier 3,Store,50,0.78,0.22,High
54,152930.0,5.2,13,4.0,3,4,32,3,71765.0,121605.0,1,7,6,10,10,1,2,4,7,9,4,Female,Tier 1,Store,35,0.9142857142857143,0.08571428571428572,Upper-Middle
65,220558.0,6.4,8,3.0,8,5,17,2,46614.0,50689.0,8,5,6,8,10,9,7,2,10,3,9,Other,Tier 1,Store,19,0.8947368421052632,0.10526315789473684,High
32,89474.0,7.3,9,3.5,4,5,19,11,32743.0,42616.0,1,3,5,7,9,8,6,1,6,4,3,Male,Tier 1,Store,30,0.6333333333333333,0.36666666666666664,Lower-Middle
64,40168.0,6.4,7,3.8,8,2,32,17,74863.0,81226.0,6,2,1,8,6,6,9,7,3,7,9,Female,Tier 1,Store,49,0.6530612244897959,0.3469387755102041,Low
79,47099.0,7.4,7,2.1,7,1,30,3,36782.0,25373.0,2,0,6,9,6,6,8,1,6,10,8,Other,Tier 1,Online,33,0.9090909090909091,0.09090909090909091,Low
21,217252.0,2.6,5,1.0,4,8,36,15,89712.0,139299.0,9,4,1,3,3,5,8,1,8,10,3,Male,Tier 2,Store,51,0.7058823529411765,0.29411764705882354,High
57,76455.0,6.2,10,2.8,7,10,18,6,117774.0,71565.0,6,1,1,5,2,7,7,4,3,1,7,Other,Tier 2,Store,24,0.75,0.25,Lower-Middle
76,69240.0,6.5,1,2.1,8,5,32,9,94819.0,10695.0,2,9,1,3,6,7,7,5,6,4,4,Female,Tier 1,Online,41,0.7804878048780488,0.21951219512195122,Low
33,89796.0,5.7,12,2.6,10,2,16,0,79511.0,37917.0,9,4,1,1,3,5,3,9,10,5,6,Other,Tier 1,Store,16,1.0,0.0,Lower-Middle
45,69592.0,4.8,6,4.3,3,7,32,13,66729.0,105306.0,6,1,3,6,2,4,5,3,9,8,5,Male,Tier 3,Store,45,0.7111111111111111,0.28888888888888886,Low
33,137181.0,6.9,10,2.8,5,2,35,17,72983.0,104984.0,8,7,2,9,5,4,5,7,10,3,2,Female,Tier 3,Store,52,0.6730769230769231,0.3269230769230769,Upper-Middle
79,193530.0,6.2,6,4.9,3,6,4,0,148347.32000000004,144993.0,5,8,4,1,6,10,7,9,8,7,8,Male,Tier 1,Store,4,1.0,0.0,High
21,116611.0,5.9,10,2.9,7,9,39,6,73108.0,78811.0,8,2,5,8,4,3,1,7,9,7,2,Male,Tier 3,Store,45,0.8666666666666667,0.13333333333333333,Lower-Middle
62,73046.0,5.3,4,2.1,6,4,46,17,62132.0,38812.0,9,3,7,10,9,5,2,3,8,10,7,Female,Tier 2,Store,63,0.7301587301587301,0.2698412698412698,Lower-Middle
43,31488.0,5.4,2,0.9,1,5,44,16,23039.0,114993.0,1,0,1,3,6,10,1,1,2,6,1,Other,Tier 3,Store,60,0.7333333333333333,0.26666666666666666,Low
45,204913.0,4.5,1,2.8,10,1,26,10,126402.0,1819.04,3,0,6,6,7,1,4,3,5,2,8,Male,Tier 1,Online,36,0.7222222222222222,0.2777777777777778,High
49,133521.0,5.0,3,1.3,5,1,6,1,126778.0,96148.0,8,0,6,9,7,2,2,6,5,5,5,Other,Tier 2,Store,7,0.8571428571428571,0.14285714285714285,Upper-Middle
62,146467.0,4.1,11,3.2,4,9,13,7,16502.0,60818.0,9,7,5,9,3,3,3,2,8,7,10,Male,Tier 1,Store,20,0.65,0.35,Upper-Middle
19,198741.0,5.2,13,2.4,2,5,3,4,72826.0,81511.0,4,0,7,2,1,8,7,7,10,3,3,Male,Tier 1,Store,7,0.42857142857142855,0.5714285714285714,High
48,156917.0,6.7,13,2.3,1,3,49,3,148347.32000000004,26411.0,4,2,6,4,9,6,7,10,7,3,9,Other,Tier 2,Store,52,0.9423076923076923,0.057692307692307696,Upper-Middle
20,182131.0,7.6,9,2.6,7,2,17,2,29284.0,136653.0,8,5,6,2,6,2,3,5,8,9,8,Female,Tier 1,Store,19,0.8947368421052632,0.10526315789473684,Upper-Middle
71,33394.0,5.9,12,2.8,7,10,33,10,6099.0,14701.0,1,1,1,5,5,4,10,2,1,6,1,Other,Tier 2,Online,43,0.7674418604651163,0.23255813953488372,Low
25,108993.0,5.8,1,2.5,6,7,48,14,141347.0,96044.0,3,9,6,1,6,10,7,1,6,7,1,Male,Tier 1,Store,62,0.7741935483870968,0.22580645161290322,Lower-Middle
41,191978.0,6.3,5,5.3,5,4,15,6,18660.0,108821.0,8,3,4,2,10,6,4,5,4,8,8,Male,Tier 1,Store,21,0.7142857142857143,0.2857142857142857,High
32,74332.0,8.0,10,1.5,9,3,26,2,129291.0,22603.0,9,5,6,2,6,10,1,5,6,6,6,Male,Tier 3,Online,28,0.9285714285714286,0.07142857142857142,Lower-Middle
60,183377.0,5.6,6,3.8,2,2,37,16,25315.0,141967.0,7,7,2,3,1,7,7,8,8,9,7,Other,Tier 3,Store,53,0.6981132075471698,0.3018867924528302,Upper-Middle
48,57628.0,6.9,9,4.1,3,10,19,19,48305.0,77344.0,1,3,1,3,2,7,6,6,3,6,1,Female,Tier 1,Store,38,0.5,0.5,Low
26,36352.0,6.7,1,1.1,9,10,45,16,112265.0,26707.0,8,3,4,6,9,6,10,4,8,10,7,Female,Tier 3,Online,61,0.7377049180327869,0.26229508196721313,Low
56,232754.0,4.8,12,2.6,2,4,18,19,34135.0,27770.0,10,0,2,10,5,6,1,6,2,2,9,Other,Tier 2,Store,37,0.4864864864864865,0.5135135135135135,High
62,97971.0,7.4,5,3.0,3,9,0,10,8255.0,58401.0,3,9,4,6,6,4,10,4,10,2,3,Female,Tier 3,Store,10,0.0,1.0,Lower-Middle
19,66993.0,1.9,1,2.7,6,10,43,17,117378.0,143362.0,4,9,4,2,2,2,8,7,4,3,9,Other,Tier 2,Store,60,0.7166666666666667,0.2833333333333333,Low
25,185458.0,8.1,2,2.7,10,7,22,5,148347.32000000004,23804.0,9,5,5,1,3,2,8,6,1,7,3,Other,Tier 3,Hybrid,27,0.8148148148148148,0.18518518518518517,Upper-Middle
24,118027.0,3.6,14,3.3,7,1,47,13,54689.0,54421.0,8,1,1,4,8,2,5,8,3,3,10,Other,Tier 3,Store,60,0.7833333333333333,0.21666666666666667,Lower-Middle
73,202696.0,5.7,2,0.0,2,3,8,4,104962.0,73432.0,9,3,3,8,3,2,8,4,9,8,1,Other,Tier 3,Store,12,0.6666666666666666,0.3333333333333333,High
61,203137.0,7.7,11,2.4,8,5,27,14,2945.0,18807.0,4,4,3,9,5,2,3,8,6,8,2,Female,Tier 3,Store,41,0.6585365853658537,0.34146341463414637,High
68,135212.0,5.1,5,2.0,9,7,19,1,90677.0,1819.04,8,1,6,6,10,2,2,2,6,10,4,Other,Tier 2,Online,20,0.95,0.05,Upper-Middle
56,231576.0,6.5,10,1.6,1,5,15,18,134193.0,72935.0,4,6,1,7,6,1,1,9,6,1,1,Male,Tier 2,Store,33,0.45454545454545453,0.5454545454545454,High
59,23539.0,7.7,4,3.6,6,9,12,14,9998.0,55833.0,1,8,7,9,1,6,4,10,8,6,1,Female,Tier 1,Store,26,0.46153846153846156,0.5384615384615384,Low
78,147335.0,9.7,6,3.8,4,7,32,8,60959.0,25029.0,4,8,4,7,2,8,7,8,5,5,1,Other,Tier 2,Hybrid,40,0.8,0.2,Upper-Middle
74,159377.0,6.0,5,4.0,10,1,2,4,92868.0,107191.0,1,6,1,10,6,8,3,1,5,8,9,Female,Tier 2,Store,6,0.3333333333333333,0.6666666666666666,Upper-Middle
33,68817.0,6.4,2,3.6,10,6,14,1,130572.0,51574.0,6,5,1,5,5,2,5,5,10,9,9,Other,Tier 2,Store,15,0.9333333333333333,0.06666666666666667,Low
52,170470.0,6.1,9,0.9,5,2,15,0,144926.0,75776.0,2,2,2,8,1,6,10,2,7,3,6,Male,Tier 3,Store,15,1.0,0.0,Upper-Middle
47,243688.0,5.6,13,2.7,6,6,29,2,75833.0,136503.0,9,8,6,8,5,3,1,2,7,10,6,Male,Tier 2,Store,31,0.9354838709677419,0.06451612903225806,High
27,221873.0,3.3,10,3.9,6,3,24,4,103857.0,108806.0,8,7,6,9,2,8,1,10,8,6,6,Male,Tier 2,Store,28,0.8571428571428571,0.14285714285714285,High
55,64107.0,3.8,8,0.0,7,2,13,19,52695.0,92703.0,6,5,2,2,6,10,1,6,8,5,4,Other,Tier 1,Store,32,0.40625,0.59375,Low
35,178224.0,6.0,9,4.6,9,3,0,15,51038.0,24794.0,9,2,1,4,7,10,3,3,10,5,9,Female,Tier 1,Store,15,0.0,1.0,Upper-Middle
67,239332.0,6.7,11,0.9,4,10,32,5,27276.0,52829.0,4,0,5,6,5,3,10,3,6,10,8,Female,Tier 3,Store,37,0.8648648648648649,0.13513513513513514,High
22,176696.0,8.5,6,1.3,9,4,36,7,135017.0,37920.0,8,9,7,10,9,6,9,4,1,9,9,Male,Tier 3,Store,43,0.8372093023255814,0.16279069767441862,Upper-Middle
70,144240.0,5.6,5,3.5,1,1,28,2,16622.0,40426.0,3,5,5,6,9,4,8,4,2,10,7,Female,Tier 3,Store,30,0.9333333333333333,0.06666666666666667,Upper-Middle
46,114655.0,9.1,5,5.0,9,4,36,11,70879.0,122582.0,9,2,2,1,3,10,7,4,8,6,2,Female,Tier 2,Store,47,0.7659574468085106,0.23404255319148937,Lower-Middle
56,71132.0,3.6,2,1.3,8,6,7,0,60291.0,123332.0,5,1,6,3,1,6,7,3,10,1,6,Other,Tier 2,Store,7,1.0,0.0,Low
77,140701.0,6.4,11,1.5,2,5,0,19,89723.0,21132.0,6,4,7,7,6,8,7,8,1,1,8,Other,Tier 3,Store,19,0.0,1.0,Upper-Middle
51,120494.0,5.5,4,4.1,7,5,23,13,94814.0,9564.0,6,4,7,5,2,9,3,10,9,2,6,Female,Tier 1,Hybrid,36,0.6388888888888888,0.3611111111111111,Lower-Middle
60,67979.0,3.4,2,2.7,7,9,49,10,6515.0,6459.0,1,2,6,4,5,3,7,6,1,8,3,Male,Tier 3,Online,59,0.8305084745762712,0.1694915254237288,Low
79,73013.0,2.6,2,2.2,2,9,0,19,139087.0,30927.0,5,7,4,7,10,6,1,3,8,3,7,Male,Tier 2,Store,19,0.0,1.0,Lower-Middle
62,240997.0,5.1,12,2.8,8,9,45,6,30353.0,92911.0,9,8,2,9,3,8,9,2,4,6,4,Female,Tier 2,Store,51,0.8823529411764706,0.11764705882352941,High
40,78797.0,5.3,8,5.3,6,7,42,3,145270.0,24940.0,8,3,6,4,4,6,9,8,6,8,6,Male,Tier 2,Hybrid,45,0.9333333333333333,0.06666666666666667,Lower-Middle
22,66798.0,4.2,4,3.5,6,10,9,5,125088.0,57824.0,9,8,5,2,2,10,1,6,8,2,6,Other,Tier 2,Store,14,0.6428571428571429,0.35714285714285715,Low
47,162722.0,7.5,12,3.0,5,9,17,13,36270.0,67388.0,1,1,3,4,8,9,5,8,3,6,4,Female,Tier 3,Store,30,0.5666666666666667,0.43333333333333335,Upper-Middle
23,172086.0,5.2,14,3.3,8,8,20,9,48604.0,4649.0,3,9,5,3,10,10,8,5,1,1,1,Other,Tier 3,Online,29,0.6896551724137931,0.3103448275862069,Upper-Middle
73,91421.0,4.0,4,3.0,10,8,9,3,97804.0,74783.0,2,3,6,3,10,5,7,6,3,3,5,Female,Tier 3,Store,12,0.75,0.25,Lower-Middle
75,22434.0,5.5,7,3.7,9,5,21,12,30652.0,9142.0,7,2,1,10,6,5,5,3,5,10,2,Female,Tier 1,Online,33,0.6363636363636364,0.36363636363636365,Low
78,45028.0,4.7,4,1.7,5,9,44,7,139042.0,23811.0,6,6,6,9,4,7,1,2,2,2,4,Female,Tier 1,Online,51,0.8627450980392157,0.13725490196078433,Low
63,81558.0,9.3,9,2.4,1,8,8,17,105577.0,66211.0,2,4,1,9,4,4,5,4,2,8,4,Male,Tier 1,Store,25,0.32,0.68,Lower-Middle
61,39331.0,5.4,9,2.5,6,7,8,4,3047.0,68978.0,4,2,4,4,7,7,3,3,10,8,1,Male,Tier 1,Store,12,0.6666666666666666,0.3333333333333333,Low
21,82573.0,4.2,12,1.3,1,8,39,11,88404.0,31918.0,8,7,3,9,10,5,8,2,7,3,7,Female,Tier 1,Store,50,0.78,0.22,Lower-Middle
46,144473.0,9.3,14,1.1,5,9,44,4,105114.0,97213.0,6,3,1,3,8,1,3,6,7,10,6,Male,Tier 3,Store,48,0.9166666666666666,0.08333333333333333,Upper-Middle
40,220364.0,7.5,14,4.3,6,7,38,6,145007.0,138327.0,4,2,5,1,6,1,2,2,9,7,4,Male,Tier 3,Store,44,0.8636363636363636,0.13636363636363635,High
23,192398.0,6.2,3,3.4,3,9,20,18,48735.0,117770.0,6,6,3,2,10,8,10,3,3,3,1,Male,Tier 2,Store,38,0.5263157894736842,0.47368421052631576,High
49,97979.0,4.4,6,4.8,1,8,30,13,142294.0,132944.0,5,8,6,5,2,2,2,3,3,6,2,Male,Tier 2,Store,43,0.6976744186046512,0.3023255813953488,Lower-Middle
59,245800.0,7.5,7,3.2,2,2,1,10,4310.0,40928.0,1,8,1,9,4,5,6,10,3,10,2,Other,Tier 3,Store,11,0.09090909090909091,0.9090909090909091,High
35,19123.0,3.1,3,2.9,3,3,23,19,49651.0,8914.0,5,3,3,1,10,1,2,7,9,6,1,Other,Tier 1,Store,42,0.5476190476190477,0.4523809523809524,Low
32,31603.0,7.4,4,2.2,3,6,32,10,12627.0,18514.0,8,8,2,4,4,2,4,4,9,8,7,Other,Tier 2,Hybrid,42,0.7619047619047619,0.23809523809523808,Low
57,80941.0,6.5,14,3.8,2,6,10,2,21921.0,103701.0,3,8,6,7,4,9,9,8,2,9,7,Male,Tier 3,Store,12,0.8333333333333334,0.16666666666666666,Lower-Middle
75,57597.0,8.0,1,0.8,6,7,0,12,26683.0,144012.0,7,4,3,5,6,5,3,10,1,7,9,Other,Tier 1,Store,12,0.0,1.0,Low
49,209310.0,1.4,11,2.9,7,2,48,5,121439.0,87870.0,8,3,3,6,1,6,5,6,9,7,4,Other,Tier 2,Store,53,0.9056603773584906,0.09433962264150944,High
26,99238.0,4.2,9,3.7,5,1,7,15,11195.0,78491.0,6,6,7,10,9,3,7,3,8,2,9,Male,Tier 1,Store,22,0.3181818181818182,0.6818181818181818,Lower-Middle
54,188791.0,4.0,7,2.4,7,5,8,5,18842.0,141189.0,4,1,5,10,1,8,8,2,5,1,8,Female,Tier 3,Store,13,0.6153846153846154,0.38461538461538464,Upper-Middle
27,237858.0,3.8,10,3.1,3,2,20,5,38609.0,70517.0,10,2,5,2,5,3,1,2,8,5,10,Female,Tier 3,Store,25,0.8,0.2,High
37,56751.0,6.9,7,4.6,5,9,46,5,2891.0,110857.0,10,1,6,6,10,3,7,3,3,7,9,Other,Tier 2,Store,51,0.9019607843137255,0.09803921568627451,Low
23,141462.0,5.4,9,2.2,3,3,21,12,30873.0,121153.0,1,9,1,10,7,1,7,10,4,7,7,Other,Tier 3,Store,33,0.6363636363636364,0.36363636363636365,Upper-Middle
65,101978.0,4.3,12,3.0,4,2,28,7,44533.0,34400.0,10,4,2,3,1,6,3,1,4,5,3,Other,Tier 3,Store,35,0.8,0.2,Lower-Middle
73,32693.0,3.8,14,3.8,6,7,39,16,51682.0,17022.0,1,8,6,6,4,6,6,7,2,8,10,Female,Tier 3,Hybrid,55,0.7090909090909091,0.2909090909090909,Low
76,235613.0,4.1,6,2.1,4,6,2,1,84499.0,22423.0,9,9,2,2,7,6,10,10,4,4,6,Male,Tier 2,Store,3,0.6666666666666666,0.3333333333333333,High
20,183769.0,7.7,8,1.1,4,8,48,5,18157.0,64892.0,7,3,7,3,6,3,5,5,1,6,9,Female,Tier 1,Store,53,0.9056603773584906,0.09433962264150944,Upper-Middle
59,109524.0,5.9,5,3.4,7,9,24,5,31162.0,34871.0,1,0,3,1,6,10,6,3,8,6,1,Other,Tier 1,Hybrid,29,0.8275862068965517,0.1724137931034483,Lower-Middle
28,112869.0,7.7,8,2.7,6,3,17,6,65108.0,89107.0,8,0,3,8,5,7,7,3,2,6,10,Male,Tier 2,Store,23,0.7391304347826086,0.2608695652173913,Lower-Middle
60,176064.0,10.7,12,2.5,1,8,10,0,15344.0,143215.0,2,6,2,7,7,2,10,10,9,7,5,Male,Tier 1,Store,10,1.0,0.0,Upper-Middle
34,78825.0,6.0,10,2.7,8,4,29,7,41552.0,140331.0,5,3,1,10,3,2,5,8,10,1,9,Female,Tier 1,Store,36,0.8055555555555556,0.19444444444444445,Lower-Middle
49,155594.0,3.2,14,1.0,1,2,24,2,77473.0,134640.0,6,0,3,1,5,5,3,10,10,7,4,Male,Tier 3,Store,26,0.9230769230769231,0.07692307692307693,Upper-Middle
21,145475.0,5.7,1,2.2,9,4,10,3,105760.0,24321.0,10,2,4,10,8,1,3,3,8,5,1,Other,Tier 3,Store,13,0.7692307692307693,0.23076923076923078,Upper-Middle
21,60406.0,9.8,3,3.4,4,4,33,16,110335.0,3299.0,7,3,7,9,1,2,10,1,6,9,1,Female,Tier 3,Online,49,0.673469387755102,0.32653061224489793,Low
34,158193.0,8.2,4,2.5,7,8,23,2,16490.0,12899.0,7,0,5,9,10,8,6,6,6,5,10,Other,Tier 3,Online,25,0.92,0.08,Upper-Middle
58,138371.0,4.7,14,1.8,5,10,47,1,130746.0,27431.0,1,6,5,3,1,6,10,3,4,4,5,Female,Tier 2,Online,48,0.9791666666666666,0.020833333333333332,Upper-Middle
36,160291.0,5.4,11,1.5,10,8,31,13,143921.0,126548.0,5,8,2,8,2,9,3,7,8,7,6,Female,Tier 2,Store,44,0.7045454545454546,0.29545454545454547,Upper-Middle
22,17338.239999999998,7.6,9,2.9,3,7,2,5,99963.0,39937.0,8,3,5,7,10,8,10,7,8,7,2,Male,Tier 1,Store,7,0.2857142857142857,0.7142857142857143,Low
49,58016.0,7.0,8,3.6,8,4,44,17,83625.0,87378.0,5,4,1,10,4,9,4,6,2,4,3,Male,Tier 1,Store,61,0.7213114754098361,0.2786885245901639,Low
39,196744.0,7.6,14,3.8,10,2,24,1,127256.0,139245.0,4,7,5,8,7,7,4,10,2,4,9,Male,Tier 3,Store,25,0.96,0.04,High
73,39276.0,5.5,8,1.8,2,1,44,11,144828.0,17595.0,8,2,1,2,8,7,1,2,1,8,3,Other,Tier 3,Hybrid,55,0.8,0.2,Low
23,245959.0,6.8,2,4.6,10,2,19,4,2316.0,91690.0,4,0,2,10,7,5,9,5,9,7,3,Male,Tier 2,Store,23,0.8260869565217391,0.17391304347826086,High
52,87240.0,5.4,7,2.6,3,2,19,9,36735.0,129228.0,4,1,1,1,1,3,9,3,3,8,7,Female,Tier 3,Store,28,0.6785714285714286,0.32142857142857145,Lower-Middle
39,121292.0,8.8,12,0.4,5,3,16,14,131774.0,99688.0,9,7,2,7,9,5,2,4,1,8,1,Female,Tier 2,Store,30,0.5333333333333333,0.4666666666666667,Lower-Middle
